fips_code,State,All Bed Occupancy Rate,ICU Bed Occupancy Rate,Staffed All Beds [Per 1000 People],Staffed All Beds [Per 1000 Adults (20+)],Staffed All Beds [Per 1000 Elderly (65+)],Staffed ICU Beds [Per 1000 People],Staffed ICU Beds [Per 1000 Adults (20+)],Staffed ICU Beds [Per 1000 Elderly (65+)]
55005,WI,0.4,0.46,1.993,2.606,9.084,0.111,0.145,0.505
55009,WI,0.56,0.78,3.144,4.274,21.159,0.228,0.31,1.533
55013,WI,0.11,,1.624,2.015,5.687,0,0,0
55015,WI,0.12,,0.498,0.674,3.302,0,0,0
55017,WI,0.37,0.45,1.98,2.607,11.02,0.094,0.123,0.521
55019,WI,0.11,,1.412,2.074,8.505,0,0,0
55021,WI,0.34,0.24,1.186,1.547,6.634,0.174,0.227,0.976
55023,WI,0.4,,1.473,1.902,6.339,0,0,0
55025,WI,0.73,,3.197,4.183,23.296,0.325,0.425,2.365
55027,WI,0.15,0.14,2.789,3.572,15.81,0.114,0.146,0.645
55029,WI,0.45,0.54,0.905,1.103,3.043,0.145,0.177,0.487
55031,WI,0.3,,0.579,0.744,3.11,0,0,0
55033,WI,0.44,,0.554,0.743,3.533,0,0,0
55035,WI,0.6,0.43,3.578,4.744,22.841,0.459,0.609,2.931
55039,WI,0.5,0.58,1.533,2.012,8.28,0.146,0.191,0.786
55043,WI,0.2,,1.455,1.982,8.432,0,0,0
55045,WI,0.45,0.48,1.571,2.068,8.392,0.162,0.214,0.868
55047,WI,0.41,0.17,1.321,1.754,5.951,0.264,0.351,1.19
55049,WI,0.36,,1.052,1.4,5.608,0,0,0
55053,WI,0.24,,1.221,1.601,6.435,0,0,0
55055,WI,0.3,0.34,0.576,0.761,3.394,0.047,0.062,0.277
55057,WI,0.19,,1.503,1.927,7.421,0,0,0
55059,WI,0.57,0.7,1.619,2.183,11.452,0.159,0.215,1.129
55063,WI,0.61,0.44,3.341,4.408,20.362,0.44,0.58,2.681
55065,WI,0.11,,1.5,2.049,8.033,0,0,0
55067,WI,0.49,0.16,1.297,1.654,5.416,0.208,0.265,0.867
55069,WI,0.11,,1.445,1.805,6.724,0,0,0
55071,WI,0.31,0.3,1.606,2.077,7.843,0.202,0.262,0.988
55073,WI,0.71,0.48,2.496,3.323,14.095,0.384,0.511,2.168
55075,WI,0.51,0.45,1.36,1.725,5.716,0.247,0.314,1.039
55079,WI,0.65,0.69,3.414,4.661,25.092,0.562,0.767,4.132
55081,WI,0.38,,0.543,0.749,3.192,0,0,0
55083,WI,0.19,,0.846,1.087,4.149,0,0,0
55085,WI,0.43,0.17,2.876,3.533,11.046,0.846,1.039,3.249
55087,WI,0.49,0.53,2.487,3.357,16.891,0.342,0.461,2.32
55089,WI,0.58,0.6,2.759,3.637,13.975,0.516,0.68,2.613
55091,WI,0.14,,3.43,4.435,15.328,0,0,0
55095,WI,0.35,0.13,1.72,2.229,8.344,0.069,0.089,0.334
55097,WI,0.38,0.78,1.184,1.555,7.101,0.169,0.222,1.014
55099,WI,0.15,0.08,1.791,2.239,6.983,0.299,0.373,1.164
55101,WI,0.59,0.55,1.745,2.339,10.567,0.168,0.225,1.017
55103,WI,0.44,0.26,1.439,1.891,6.294,0.23,0.303,1.007
55105,WI,0.44,0.47,2.25,3.026,13.582,0.202,0.272,1.221
55107,WI,0.15,0.04,1.767,2.272,7.301,0.283,0.364,1.168
55111,WI,0.34,0.26,1.619,2.153,8.739,0.156,0.207,0.84
55113,WI,0.33,,1.516,1.926,5.848,0,0,0
55115,WI,0.53,,0.613,0.799,2.9,0,0,0
55117,WI,0.38,0.51,1.637,2.163,9.091,0.113,0.149,0.625
55109,WI,0.29,,1.115,1.527,7.919,0,0,0
55119,WI,0.28,,1.225,1.642,6.402,0,0,0
55121,WI,0.4,,1.46,2,8.068,0,0,0
55123,WI,0.25,,1.624,2.265,8.318,0,0,0
55125,WI,0.29,,0.638,0.783,2.072,0,0,0
55127,WI,0.45,0.4,0.762,1.005,4.309,0.154,0.204,0.873
55129,WI,0.22,,2.834,3.577,10.794,0,0,0
55131,WI,0.51,0.52,0.774,1.019,4.302,0.088,0.116,0.492
55133,WI,0.57,0.51,1.91,2.508,10.241,0.159,0.208,0.851
55135,WI,0.36,0.13,0.489,0.629,2.343,0.078,0.101,0.375
55137,WI,0.2,,1.03,1.289,4.229,0,0,0
55139,WI,0.49,0.68,2.087,2.733,12.74,0.351,0.459,2.141
55141,WI,0.76,0.91,3.983,5.209,19.372,0.37,0.483,1.797
54001,WV,0.45,,0.726,0.948,3.6,0,0,0
54003,WV,0.66,0.58,1.247,1.668,8.501,0.171,0.228,1.164
54005,WV,0.44,,1.139,1.487,5.678,0,0,0
54007,WV,0.08,,1.774,2.251,7.74,0,0,0
54009,WV,0.44,0.31,8.963,11.276,37.618,0.45,0.567,1.89
54011,WV,0.77,0.88,6.629,8.614,35.23,0.472,0.613,2.508
54013,WV,0.16,,3.446,4.327,14.053,0,0,0
54019,WV,0.46,0.22,0.581,0.753,2.762,0.07,0.09,0.331
54023,WV,0.63,0.27,2.15,2.736,8.812,0.258,0.328,1.057
54025,WV,0.37,0.52,2.645,3.357,11.359,0.345,0.438,1.482
54027,WV,,,0,0,0,0,0,0
54033,WV,0.66,0.74,4.559,5.947,23.44,0.296,0.386,1.522
54035,WV,0.31,,0.871,1.134,4.269,0,0,0
54037,WV,0.45,0.78,0.44,0.586,2.718,0.088,0.117,0.544
54039,WV,0.64,0.75,6.301,8.084,30.505,0.864,1.109,4.185
54041,WV,0.7,0.4,13.729,17.837,66.546,0.374,0.486,1.815
54045,WV,0.47,0.9,4.048,5.216,19.997,0.368,0.474,1.818
54049,WV,0.29,0.27,1.587,2.064,8.118,0.25,0.325,1.277
54051,WV,0.29,0.38,1.917,2.43,8.568,0.292,0.371,1.307
54053,WV,0.17,0.33,3.518,4.553,16.837,0.187,0.242,0.896
54047,WV,0.12,0.26,2.689,3.458,12.361,0.384,0.494,1.766
54055,WV,0.64,0.47,3.484,4.519,15.839,0.474,0.614,2.153
54057,WV,0.24,0.1,0.928,1.204,4.28,0.148,0.193,0.685
54059,WV,0.15,0.06,1.135,1.498,5.997,0.252,0.333,1.333
54061,WV,0.77,0.85,8.363,10.713,66.181,1.118,1.432,8.849
54065,WV,0.34,,1.406,1.756,6.087,0,0,0
54067,WV,0.5,0.37,1.972,2.539,8.824,0.242,0.311,1.08
54069,WV,0.45,0.5,12.454,16.036,57.111,1.126,1.449,5.162
54075,WV,0.16,,2.971,3.67,11.781,0,0,0
54077,WV,0.36,,0.739,0.933,3.688,0,0,0
54079,WV,,,0,0,0,0,0,0
54081,WV,0.48,0.67,5.562,7.201,26.964,0.579,0.75,2.807
54083,WV,0.29,,3.123,3.958,14.27,0,0,0
54087,WV,0.31,,1.794,2.324,8.186,0,0,0
54089,WV,0.3,,1.959,2.391,7.869,0,0,0
54091,WV,0.3,,1.483,1.898,7.329,0,0,0
54095,WV,0.03,,2.858,3.654,12.62,0,0,0
54097,WV,0.41,0.22,1.024,1.346,5.034,0.164,0.215,0.805
54099,WV,,,2.003,2.587,9.508,0,0,0
54101,WV,0.06,,3.018,3.862,12.994,0,0,0
54107,WV,0.64,0.66,3.207,4.161,15.689,0.428,0.555,2.092
56001,WY,0.22,0.22,1.71,2.195,14.57,0.104,0.133,0.883
56003,WY,0.42,,1.852,2.555,8.818,0,0,0
56005,WY,0.27,,1.43,2.034,14.218,0.303,0.431,3.016
56007,WY,0.2,0.05,1.67,2.227,9.754,0.401,0.535,2.341
56009,WY,0.31,,1.833,2.507,11.028,0,0,0
56011,WY,0.15,,2.148,2.904,10.41,0,0,0
56013,WY,0.14,0.35,3.364,4.668,18.416,0.304,0.421,1.662
56015,WY,0.2,,1.869,2.432,8.521,0,0,0
56017,WY,0.14,,5.488,7.127,20.938,0,0,0
56019,WY,0.28,,2.6,3.403,10.978,0,0,0
56021,WY,0.54,0.53,2.021,2.712,12.607,0.152,0.203,0.946
56023,WY,0.25,,1.801,2.521,10.367,0,0,0
56025,WY,0.55,0.56,4.702,6.379,30.542,0.177,0.24,1.149
56027,WY,0.81,,10.05,12.487,44.444,0,0,0
56029,WY,0.38,,1.705,2.217,7.348,0.136,0.177,0.588
56031,WY,0.17,,2.919,3.738,11.39,0,0,0
56033,WY,0.37,0.34,2.348,3.084,11.186,0.364,0.478,1.733
56037,WY,0.25,0.23,1.719,2.417,14.193,0.232,0.327,1.918
56039,WY,0.36,0.33,2.08,2.593,13.491,0.26,0.324,1.686
56041,WY,0.58,0.11,5.173,7.514,36.739,0.296,0.429,2.099
56043,WY,0.29,,2.283,3.044,10.526,0,0,0
56045,WY,0.6,,1.722,2.219,8.397,0,0,0
